_id,CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,TcrNumber,CityDamageFlag,ShortFormFlag,Distance,CrashDateTime,PedestrianAction,RoadwaySurface,RoadwayCondition,Lighting,PrimaryCollisionFactor,TrafficControl,Weather,CollisionType,ProximityToIntersection,VehicleInvolvedWith,PedestrianDirectionFrom,PedestrianDirectionTo,DirectionFromIntersection,Comment,SpeedingFlag,HitAndRunFlag,IntersectionNumber,AStreetName,BStreetName,Latitude,Longitude
4114,719653,CR-0000102824,0,0,0,0,24-014-9703,False,True,0,1/5/2024 8:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,17456,BERRYESSA RD,FLICKINGER AV/JACKSON AV,37.37976768,-121.8673571
4115,716365,CR-0000102381,1,0,0,0,24-032-0242,False,False,0,2/1/2024 9:37:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Unknown,Controls Not Functioning,Rain,Broadside,Intersection,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,At,,False,False,17456,BERRYESSA RD,FLICKINGER AV/JACKSON AV,37.37976768,-121.8673571
4116,711535,CR-0000101182,0,0,0,0,23-334-9701,False,True,51,11/26/2023 11:01:00 AM,No Pedestrians Involved,Unknown,Unknown,Dark - Street Light,Unknown,Unknown,Unknown,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,17456,BERRYESSA RD,FLICKINGER AV/JACKSON AV,37.37976768,-121.8673571
4117,722207,CR-0000103473,0,0,0,0,24-079-4011,False,True,51,3/19/2024 3:40:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,17456,BERRYESSA RD,FLICKINGER AV/JACKSON AV,37.37976768,-121.8673571
4118,690470,CR-0000096582,0,0,0,0,22-365-9703,False,True,0,12/30/2022 12:28:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Cloudy,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,17599,BERRYESSA RD,PEMBROKE DR,37.38238323,-121.8648924
4119,719498,CR-0000102618,1,0,0,0,24-081-0863,False,False,375,3/21/2024 7:09:00 PM,In Road - Includes Shoulder,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,No Direction (Not Walking),No Direction (Not Walking),North Of,PED,False,True,114685,STONE AV,TURTLE CREEK CT,37.30310201,-121.8737973
4120,687485,CR-0000094273,0,0,0,0,22-257-0064,False,False,104,9/14/2022 2:21:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,True,False,50577,DENTWOOD DR,GARWOOD DR,37.25105549,-121.8886964
4121,682254,CR-0000091797,0,0,0,0,22-121-0160,False,False,51,5/1/2022 5:46:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,20130,BLOSSOM HILL RD,HOFFMAN CT,37.24910693,-121.8809667
4122,699338,CR-0000100665,0,0,0,0,23-158-4002,False,True,0,6/7/2023 8:20:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,20130,BLOSSOM HILL RD,HOFFMAN CT,37.24910693,-121.8809667
4123,716110,CR-0000102063,1,0,0,0,24-019-0815,False,False,0,1/19/2024 8:39:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,False,20130,BLOSSOM HILL RD,HOFFMAN CT,37.24910693,-121.8809667
4124,696043,CR-0000099178,0,0,0,0,23-211-0453,False,False,25,7/30/2023 12:56:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,South Of,TREE,True,True,88153,MARQUETTE DR,PRINCETON DR,37.24408726,-121.8931375
4125,722329,CR-0000103623,0,0,0,0,24-091-4000,False,True,51,3/31/2024 10:10:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,False,122869,CARDONA DR,CHARGER DR,37.38341836,-121.8680734
4126,681415,CR-0000090805,1,0,0,0,22-024-0935,False,False,0,1/24/2022 9:42:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4127,681944,CR-0000091453,0,0,1,0,22-088-0865,True,False,0,3/29/2022 6:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,CURB/MERDIAN,True,False,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4128,685436,CR-0000094180,0,1,0,0,22-246-0533,False,False,0,9/3/2022 3:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Motorcycle,Not Applicable,Not Applicable,At,,False,False,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4129,685022,CR-0000093670,0,0,0,0,22-205-0611,False,False,0,7/24/2022 4:25:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4130,683521,CR-0000093119,0,0,0,0,22-202-1022,False,False,51,7/21/2022 10:45:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,True,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4131,688825,CR-0000094680,0,0,0,0,22-290-0504,False,False,0,10/17/2022 1:29:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4132,689998,CR-0000096025,1,0,0,0,22-221-0431,False,False,66,8/9/2022 12:08:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,False,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4133,722414,CR-0000103709,0,1,0,0,24-097-0265,False,False,722,4/6/2024 9:58:00 AM,In Road - Includes Shoulder,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,South,North,South Of,PED,False,True,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4134,715972,CR-0000101856,0,0,0,0,23-136-0012,True,False,0,5/16/2023 12:07:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - No Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4135,712061,CR-0000101043,0,0,0,0,23-267-0812,False,False,0,9/24/2023 10:31:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,90639,MERIDIAN AV,PARKMOOR AV,37.31663415,-121.9143526
4136,689133,CR-0000094985,0,0,0,0,22-307-0542,False,False,0,11/3/2022 4:20:00 PM,No Pedestrians Involved,Dry,Construction - Repair Zone,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,VTA BUS AND SAN JOSE DEPARTMENT OF TRANSPORTATION TRUCK INVOLVED,False,False,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4137,689191,CR-0000095104,0,0,0,1,22-011-0726,False,False,36,1/11/2022 5:44:00 PM,Crossing - Not In Crosswalk,Dry,No Unusual Conditions,Dark - Street Light,Pedestrian At Fault,Controls Functioning,Clear,Vehicle/Pedestrian,Related,Pedestrian,South,North,West Of,PED,False,False,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4138,682286,CR-0000091809,0,0,0,0,22-122-0579,False,False,50,5/2/2022 3:35:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4139,682604,CR-0000092171,1,0,0,0,22-121-0306,False,False,51,5/1/2022 10:48:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4140,690579,CR-0000096700,1,0,0,0,23-024-0881,False,False,45,1/24/2023 8:02:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,False,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4141,690904,CR-0000097067,0,0,0,0,23-056-0072,False,False,42,2/25/2023 2:03:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,True,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4142,699284,CR-0000100609,0,0,0,0,23-153-4008,False,True,0,6/2/2023 7:25:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Intersection,Unknown,Not Applicable,Not Applicable,At,,False,False,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4143,719597,CR-0000102754,0,0,0,0,24-002-4005,False,True,0,1/2/2024 6:50:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4144,722223,CR-0000103489,0,0,0,0,24-082-0328,True,False,25,3/22/2024 10:17:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,North Of,SIGN,False,False,31503,CANOAS GARDEN AV,CURTNER AV,37.29301733,-121.8746016
4145,717428,CR-0000102452,2,0,0,0,24-086-0834,False,False,0,3/26/2024 9:20:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,37817,CHERRY AV,PINE AV,37.29416088,-121.9032225
4146,689009,CR-0000094869,0,0,0,0,22-263-4002,False,True,51,9/20/2022 9:45:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,69849,HAMILTON AV/PINE AV,HICKS AV,37.29341577,-121.9049445
4147,683541,CR-0000093139,0,1,0,0,22-207-0648,False,False,0,7/26/2022 4:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,At,,False,False,69849,HAMILTON AV/PINE AV,HICKS AV,37.29341577,-121.9049445
4148,696189,CR-0000099333,0,0,0,0,23-099-0078,True,False,28,4/9/2023 1:25:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,East Of,"Cross Walk Signal
SignX2",False,False,81476,LANCELOT LN,STORY RD,37.35872192,-121.8153429
4149,694227,CR-0000097980,0,0,0,1,23-225-0180,False,False,0,8/13/2023 5:14:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,,False,False,81476,LANCELOT LN,STORY RD,37.35872192,-121.8153429
4150,711589,CR-0000101031,0,0,0,0,23-254-0957,False,False,,9/11/2023 6:01:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,81476,LANCELOT LN,STORY RD,37.35872192,-121.8153429
4151,681486,CR-0000090876,0,1,0,0,22-034-0750,False,False,58,2/3/2022 4:27:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Non-Related,Motorcycle,Not Applicable,Not Applicable,North Of,,False,False,113530,WHITE RD,WOODHAVEN DR,37.35929637,-121.8220241
4152,692462,CR-0000097750,1,0,0,0,23-084-0423,False,False,75,3/25/2023 2:36:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,113530,WHITE RD,WOODHAVEN DR,37.35929637,-121.8220241
4153,694663,CR-0000098696,1,0,0,0,23-240-0660,False,False,0,8/28/2023 4:17:00 PM,Crossing In Crosswalk - At Intersection,Unknown,Unknown,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,South,North,At,PED,False,False,113530,WHITE RD,WOODHAVEN DR,37.35929637,-121.8220241
4154,719849,CR-0000103022,0,0,0,0,24-096-9713,False,True,,2/9/2024 6:17:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,113530,WHITE RD,WOODHAVEN DR,37.35929637,-121.8220241
4155,681222,CR-0000090607,0,1,0,0,22-004-0914,False,False,268,1/4/2022 8:55:00 PM,Crossing - Not In Crosswalk,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,East,West,South Of,PEDESTRIAN,False,False,79584,KING RD,SEMINOLE WY,37.3240649,-121.8275627
4156,688710,CR-0000094535,0,0,0,0,22-209-4001,False,True,51,7/23/2022 4:42:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Other,Non-Related,Unknown,Not Applicable,Not Applicable,South Of,,False,True,79584,KING RD,SEMINOLE WY,37.3240649,-121.8275627
4157,689722,CR-0000095734,0,1,0,0,22-357-0736,False,False,0,12/23/2022 6:52:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,,True,False,79584,KING RD,SEMINOLE WY,37.3240649,-121.8275627
4158,690138,CR-0000096224,0,0,0,0,22-324-0530,False,False,165,11/20/2022 4:25:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,79584,KING RD,SEMINOLE WY,37.3240649,-121.8275627
4159,683166,CR-0000092766,0,0,0,0,22-053-4000,False,True,51,2/21/2022 7:25:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,46672,CUNNINGHAM AV,HURAN DR,37.32969709,-121.829677
4160,719741,CR-0000102913,0,0,0,0,24-019-0113,False,False,,1/19/2024 5:13:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,46672,CUNNINGHAM AV,HURAN DR,37.32969709,-121.829677
4161,688833,CR-0000094688,0,0,1,0,22-292-0003,False,False,162,10/19/2022 12:02:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,False,46738,CUNNINGHAM AV,NASSAU DR,37.33063483,-121.8282942
4162,683109,CR-0000092687,0,0,0,0,22-175-1018,False,False,100,6/24/2022 9:14:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,False,75514,INMAN WY,WAVERLY AV,37.32760095,-121.8263797
4163,683040,CR-0000092600,0,0,0,0,22-164-0332,False,False,0,6/13/2022 10:59:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,32603,CAPITOL AV,GIMELLI WY/RAINFIELD DR,37.37515297,-121.8479842
4164,685057,CR-0000093715,1,0,0,0,22-240-0792,False,False,0,8/28/2022 7:03:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,32603,CAPITOL AV,GIMELLI WY/RAINFIELD DR,37.37515297,-121.8479842
4165,689438,CR-0000095413,2,0,0,0,22-318-0949,False,False,0,11/14/2022 10:28:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,32603,CAPITOL AV,GIMELLI WY/RAINFIELD DR,37.37515297,-121.8479842
4166,682870,CR-0000092425,0,1,0,0,22-149-0536,False,False,0,5/29/2022 2:30:00 AM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,East,West,At,PEDESTRIAN,False,False,32603,CAPITOL AV,GIMELLI WY/RAINFIELD DR,37.37515297,-121.8479842
4167,696350,CR-0000099506,1,0,0,0,23-304-0685,False,False,84,10/31/2023 5:57:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dusk - Dawn,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,32603,CAPITOL AV,GIMELLI WY/RAINFIELD DR,37.37515297,-121.8479842
4168,716141,CR-0000102078,1,0,0,0,24-011-0469,False,False,0,1/11/2024 2:45:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,West,East,At,PEDESTRIAN,False,False,32603,CAPITOL AV,GIMELLI WY/RAINFIELD DR,37.37515297,-121.8479842
4169,711873,CR-0000101124,0,0,0,0,23-299-4006,False,True,0,10/26/2023 1:30:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Broadside,Intersection,Unknown,Not Applicable,Not Applicable,At,,False,False,32603,CAPITOL AV,GIMELLI WY/RAINFIELD DR,37.37515297,-121.8479842
4170,682094,CR-0000091629,0,0,0,0,22-020-4003,False,True,,1/20/2022 3:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Other,Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,8436,ARAMIS DR,PARK PLEASANT CI,37.35704341,-121.8104107
4171,690922,CR-0000097086,0,0,0,0,23-042-0290,False,False,51,2/11/2023 12:56:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Cloudy,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,True,False,8436,ARAMIS DR,PARK PLEASANT CI,37.35704341,-121.8104107
4172,691144,CR-0000097343,0,0,0,0,22-054-4001,False,True,51,2/23/2022 3:45:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,False,94093,MT KENYA DR,ROCKY MOUNTAIN DR,37.35213415,-121.8005813
4173,692576,CR-0000097867,0,0,0,0,23-002-0249,False,False,,1/1/2023 6:36:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Cloudy,Rear End,Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,94082,MT KENYA DR,MT ST HELENA DR,37.35163938,-121.8000235
4174,692435,CR-0000097719,0,0,0,0,23-086-4007,False,True,51,3/23/2023 11:36:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,False,93940,MT EVEREST DR,MT LASSEN DR,37.35228239,-121.8073454
4175,717442,CR-0000102466,2,0,0,0,24-083-0233,False,False,41,3/23/2024 10:02:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Cloudy,Broadside,Related,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,East Of,,False,False,93940,MT EVEREST DR,MT LASSEN DR,37.35228239,-121.8073454
4176,699270,CR-0000100593,0,0,0,0,23-175-4008,False,True,51,6/24/2023 5:40:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,94137,MT LASSEN DR,MT WILSON DR,37.35350368,-121.8089315
